日時,温度,湿度,気圧,照度
2021-01-02 15:34:15.965356, 23.25,1024.18, 40.43,900
2021-01-02 15:40:59.327703, 23.36,1024.20, 40.34,890
2021-01-02 15:42:25.906199, 23.42,1024.21, 39.91,880
2021-01-02 15:53:43.174186, 22.51,1024.21, 42.15,880
2021-01-02 15:54:35.757051, 22.39,1024.18, 42.60,880
2021-01-02 15:59:26.682911, 22.51,1024.30, 42.40,880
2021-01-03 16:47:33.176473, 22.11,1030.54, 40.58,0
2021-01-03 16:48:09.584980, 22.30,1030.53, 40.84,790
2021-01-09 13:34:46.229529,0
2021-01-09 13:34:48.372015,0
2021-01-09 13:34:48.843542,0
2021-01-09 13:34:49.102893,0
2021-01-09 13:34:49.374415,0
2021-01-09 13:34:52.315000,0
2021-01-09 13:34:52.770407,0
2021-01-09 13:34:52.982470,0
2021-01-09 13:34:53.893063,0
2021-01-09 13:34:54.319775,0
2021-01-09 13:34:54.535135,0
2021-01-09 13:34:54.973545,0
2021-01-09 13:34:55.435610,0
2021-01-09 13:34:55.614525,0
2021-01-09 13:34:55.830438,0
2021-01-09 13:34:56.035258,0
2021-01-09 13:34:56.514611,0
2021-01-09 13:34:56.738358,0
2021-01-09 13:34:57.117901,0
2021-01-09 13:34:57.330317,0
2021-01-09 13:34:57.559426,0
2021-01-09 13:34:57.780061,0
2021-01-09 13:34:58.016074,0
2021-01-09 13:34:58.419579,0
2021-01-09 13:34:58.619593,0
2021-01-09 13:34:58.865578,0
2021-01-09 13:34:59.063920,0
2021-01-09 13:34:59.258032,0
2021-01-09 13:34:59.503200,0
2021-01-09 13:34:59.966298,0
2021-01-09 13:35:00.238835,0
2021-01-09 13:35:00.521386,0
2021-01-09 13:35:00.715220,0
2021-01-09 13:35:00.969263,0
2021-01-09 13:35:01.224780,0
2021-01-09 13:35:01.484214,0
2021-01-09 13:35:01.711742,0
2021-01-09 13:35:01.933446,0
2021-01-09 13:35:02.191024,0
2021-01-09 13:35:02.449457,0
2021-01-09 13:35:02.665565,0
2021-01-09 13:35:02.857574,0
2021-01-09 13:35:03.071865,0
2021-01-09 13:35:03.264524,0
2021-01-09 13:35:03.476081,0
2021-01-09 13:35:03.673770,0
2021-01-09 13:35:03.927488,0
2021-01-09 13:35:04.126958,0
2021-01-09 13:35:04.311137,0
2021-01-09 13:35:04.523109,0
2021-01-09 13:35:04.720932,0
2021-01-09 13:35:04.907967,0
2021-01-09 13:35:05.121579,0
2021-01-09 13:35:05.318975,0
2021-01-09 13:35:05.531258,0
2021-01-09 13:35:05.736314,0
2021-01-09 13:35:05.934387,0
2021-01-09 13:35:06.142612,0
2021-01-09 13:35:06.318556,0
2021-01-09 13:35:06.946813,0
2021-01-09 13:35:07.166443,0
2021-01-09 13:35:07.352909,0
2021-01-09 13:35:07.553122,0
2021-01-09 13:35:07.751843,0
2021-01-09 13:35:07.991025,0
2021-01-09 13:35:08.196383,0
2021-01-09 13:35:08.395651,0
2021-01-09 13:35:08.618064,0
